Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
51 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 6 	 3p*1 3p4 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90042782099E+03 	 0.000344078 	 3.06244 	 3.71665
52 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 6 	 3p*1 3p4 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90042790625E+03 	 0.000350251 	 3.11738 	 3.82933
53 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 4 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90042795144E+03 	 0.00119976 	 10.6784 	 3.00271
54 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 5 	 3p*1 3p4 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90057068957E+03 	 1.61164e-08 	 0.000143445 	 3.79234
55 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 5 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90057069317E+03 	 7.252e-09 	 6.45469e-05 	 3.8743
56 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 3 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90156052975E+03 	 9.47053e-07 	 0.00843025 	 1.20633
57 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 4 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90283999545E+03 	 0.00126122 	 11.2284 	 3.58468
58 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 4 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90284003794E+03 	 8.89052e-06 	 0.0791509 	 3.70101
59 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 3 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90284086383E+03 	 0.000134038 	 1.19332 	 3.66893
60 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 3 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90284106861E+03 	 0.00103499 	 9.21435 	 3.59577
61 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 2 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308456782E+03 	 7.59225e-08 	 0.000675944 	 3.74436
62 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 2 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308482488E+03 	 2.20807e-08 	 0.000196586 	 3.7232
63 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 2 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308486088E+03 	 1.42131e-07 	 0.0012654 	 3.47154
64 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 7 	 1 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308507257E+03 	 3.13033e-08 	 0.000278696 	 3.72552
65 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 3 	 2 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308565511E+03 	 9.55393e-09 	 8.50595e-05 	 3.77876
66 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 9 	 1 	 3p*2 3p3 4f*1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308571611E+03 	 7.22395e-08 	 0.000643154 	 3.81595
67 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 5 	 1 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308575214E+03 	 2.72054e-08 	 0.000242212 	 3.73742
68 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 11 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d6 4f1  	  	 8.90308605157E+03 	 7.90503e-08 	 0.000703792 	 2.28805
69 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 3 	 1 	 3p*2 3p3 4f1 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	  	 8.90308648619E+03 	 1.74133e-08 	 0.000155032 	 3.81746
70 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (4f)1  	 1 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d6 4f*1  	  	 0 	 0 	 0 	 4.38963
71 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 55.01724 	 8.97704344454E+03 	 4.17784e-12 	 3.75047e-08 	 1.20633
72 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 1 	 4 	 LSJ label: [2P1/2]#2LS1 with weight: 0.76173283 and 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97729108817E+03 	 8.91282e-20 	 8.0013e-16 	 1.20633
73 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 8 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820576175E+03 	 2.45935e-06 	 0.0220806 	 1.20633
74 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 7 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820589702E+03 	 1.35895e-05 	 0.122009 	 1.20633
75 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 8 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820624096E+03 	 1.57777e-06 	 0.0141655 	 1.20652
76 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 7 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820632871E+03 	 8.92599e-06 	 0.0801394 	 1.20652
77 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 3 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820652378E+03 	 1.79009e-05 	 0.160718 	 1.20645
78 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 7 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820792493E+03 	 1.02769e-06 	 0.00922681 	 1.20633
79 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 7 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820793840E+03 	 6.98526e-06 	 0.0627151 	 1.20633
80 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 6 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820829744E+03 	 6.45339e-07 	 0.00579399 	 1.20645
81 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 6 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820980819E+03 	 4.70353e-06 	 0.0422293 	 1.20634
82 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 1 	 3 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97820991327E+03 	 1.97867e-16 	 1.77649e-12 	 1.20635
83 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 6 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97856332628E+03 	 6.57185e-10 	 5.90058e-06 	 1.20633
84 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 6 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97856337278E+03 	 2.82095e-11 	 2.53281e-07 	 1.20633
85 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 5 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97856474591E+03 	 6.80036e-10 	 6.10575e-06 	 1.20633
86 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 5 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97856494065E+03 	 6.93812e-11 	 6.22944e-07 	 1.20633
87 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 5 	 3d*3 3d6 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97856523573E+03 	 7.53348e-13 	 6.76398e-09 	 1.20636
88 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 5 	 3d*3 3d6 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97856540546E+03 	 6.32842e-10 	 5.68201e-06 	 1.20633
89 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 4 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869240190E+03 	 9.6212e-07 	 0.00863858 	 1.20633
90 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869242010E+03 	 5.06895e-08 	 0.000455125 	 1.20633
91 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869259382E+03 	 7.78228e-07 	 0.00698747 	 1.20635
92 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869260178E+03 	 8.53119e-08 	 0.000765989 	 1.20635
93 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 4 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869358893E+03 	 6.12807e-08 	 0.000550221 	 1.20636
94 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869361048E+03 	 5.43024e-07 	 0.00487565 	 1.20633
95 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 3 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869380886E+03 	 6.55949e-08 	 0.000588957 	 1.20634
96 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 3 	 3 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97869456489E+03 	 3.62093e-07 	 0.00325112 	 1.20634
97 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 7 	 2 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97881110513E+03 	 1.96137e-10 	 1.76108e-06 	 1.20633
98 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 2 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97881120109E+03 	 4.65171e-10 	 4.17668e-06 	 1.20633
99 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 9 	 1 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97881147026E+03 	 1.36851e-10 	 1.22876e-06 	 1.20633
100 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 11 	 2 	 3d*4 3d5 4f1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97881158712E+03 	 6.19713e-10 	 5.56429e-06 	 1.20633
101 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (4f)1  	 7 	 3 	 4f1 1s1 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4 3d*4 3d6 	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (4f)1   	 5 	 2 	 3d*4 3d5 4f*1 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	  	 8.97881196253E+03 	 1.6734e-10 	 1.50251e-06 	 1.20633
