Shell IS , IS 2JJ , IS eigenvalue , Shell FS , FS 2JJ , FS eigenvalue , transition energy [eV] , rate [s-1] 
 3s ,5,1, 3p ,1,2,4.88E+01,3.41457
 3s ,5,1, 3p ,7,2,4.88E+01,309072000
 3s ,5,1, 3p ,7,1,4.88E+01,23653100000
 3s ,5,1, 3p ,5,1,4.88E+01,9170960000
 3s ,5,1, 3p ,9,1,4.88E+01,9.29235
 3s ,5,1, 3p ,3,1,4.88E+01,1712690000
 3s ,5,1, 3p ,1,1,4.89E+01,1.24814
 3s ,5,1, 3d ,1,4,1.20E+02,15937.7
 3s ,5,1, 3d ,5,8,1.24E+02,16405
 3s ,5,1, 3d ,1,6,1.24E+02,87290.5
 3s ,5,1, 3d ,3,8,1.24E+02,11141.5
 3s ,5,1, 3d ,7,7,1.24E+02,12629.8
 3s ,5,1, 3d ,5,7,1.24E+02,212895
 3s ,5,1, 3d ,7,6,1.24E+02,239879
 3s ,5,1, 3d ,1,5,1.24E+02,2083.93
 3s ,5,1, 3d ,3,7,1.24E+02,166873
 3s ,5,1, 3d ,5,6,1.24E+02,256015
 3s ,5,1, 3d ,3,6,1.24E+02,1161450
 3s ,5,1, 3d ,7,5,1.24E+02,2190180
 3s ,5,1, 3d ,5,5,1.24E+02,3362860
 3s ,5,1, 3d ,3,5,1.24E+02,1479380
 3s ,5,1, 3d ,1,3,1.24E+02,388832
 3s ,5,1, 3d ,7,4,1.24E+02,341420
 3s ,5,1, 3d ,5,4,1.24E+02,2271420
 3s ,5,1, 3d ,3,4,1.24E+02,253104
 3s ,5,1, 3d ,5,3,1.24E+02,1758.09
 3s ,5,1, 3d ,9,3,1.24E+02,2692200
 3s ,5,1, 3d ,3,3,1.24E+02,1528400
 3s ,5,1, 3d ,7,3,1.24E+02,3557270
 3s ,5,1, 3d ,1,2,1.24E+02,1601420
 3s ,5,1, 3d ,7,2,1.25E+02,552939
 3s ,5,1, 3d ,5,2,1.25E+02,1282670
 3s ,5,1, 3d ,1,1,1.25E+02,254172
 3s ,5,1, 3d ,9,2,1.25E+02,49979.3
 3s ,5,1, 3d ,3,2,1.25E+02,1013420
 3s ,5,1, 3d ,9,1,1.25E+02,13843300
 3s ,5,1, 3d ,7,1,1.25E+02,6300880
 3s ,5,1, 3d ,5,1,1.25E+02,2615830
 3s ,5,1, 3d ,11,1,1.25E+02,0.0422329
 3s ,5,1, 3d ,3,1,1.25E+02,665923
 3s ,5,1, 4s ,5,1,1.25E+02,2.5768
 3s ,5,1, 4s ,3,1,1.25E+02,1.0179
 3s ,5,1, 4d ,1,1,1.30E+02,12.4565
 3s ,3,1, 3s ,1,1,1.03E-04,2.31257E-11
 3s ,3,1, 3p ,7,4,4.56E+01,0.0228506
 3s ,3,1, 3p ,1,4,4.61E+01,3754160000
 3s ,3,1, 3p ,3,7,4.61E+01,948900000
 3s ,3,1, 3p ,5,7,4.61E+01,152630000
 3s ,3,1, 3p ,3,6,4.62E+01,228591000
 3s ,3,1, 3p ,5,6,4.62E+01,4997400000
 3s ,3,1, 3p ,3,5,4.63E+01,5574860000
 3s ,3,1, 3p ,5,5,4.63E+01,1318040000
 3s ,3,1, 3p ,5,4,4.86E+01,3167700000
 3s ,3,1, 3p ,7,3,4.86E+01,3.54038
 3s ,3,1, 3p ,3,4,4.86E+01,196181000
 3s ,3,1, 3p ,1,3,4.86E+01,2725070000
 3s ,3,1, 3p ,3,3,4.86E+01,1011530000
 3s ,3,1, 3p ,5,3,4.86E+01,359631000
 3s ,3,1, 3p ,3,2,4.88E+01,16399200
 3s ,3,1, 3p ,5,2,4.88E+01,3308030000
 3s ,3,1, 3p ,1,2,4.88E+01,1488160000
 3s ,3,1, 3p ,7,2,4.88E+01,2.47304
 3s ,3,1, 3p ,7,1,4.88E+01,16.5063
 3s ,3,1, 3p ,5,1,4.88E+01,17365000000
 3s ,3,1, 3p ,9,1,0,0
 3s ,3,1, 3p ,3,1,4.88E+01,12239300000
 3s ,3,1, 3p ,1,1,4.89E+01,2501390000
 3s ,3,1, 3d ,1,4,1.20E+02,403880
 3s ,3,1, 3d ,5,8,1.24E+02,48651.4
 3s ,3,1, 3d ,1,6,1.24E+02,4376.41
 3s ,3,1, 3d ,3,8,1.24E+02,147162
 3s ,3,1, 3d ,7,7,1.24E+02,43422.1
 3s ,3,1, 3d ,5,7,1.24E+02,18151.1
 3s ,3,1, 3d ,7,6,1.24E+02,456044
 3s ,3,1, 3d ,1,5,1.24E+02,189985
 3s ,3,1, 3d ,3,7,1.24E+02,66135
 3s ,3,1, 3d ,5,6,1.24E+02,419468
 3s ,3,1, 3d ,3,6,1.24E+02,2174370
 3s ,3,1, 3d ,7,5,1.24E+02,1008560
 3s ,3,1, 3d ,5,5,1.24E+02,4414520
 3s ,3,1, 3d ,3,5,1.24E+02,335457
 3s ,3,1, 3d ,1,3,1.24E+02,2196200
 3s ,3,1, 3d ,7,4,1.24E+02,3880570
 3s ,3,1, 3d ,5,4,1.24E+02,24723.3
 3s ,3,1, 3d ,3,4,1.24E+02,2956310
 3s ,3,1, 3d ,5,3,1.24E+02,1882560
 3s ,3,1, 3d ,9,3,1.24E+02,0.0106311
 3s ,3,1, 3d ,3,3,1.24E+02,764332
 3s ,3,1, 3d ,7,3,1.24E+02,2087920
 3s ,3,1, 3d ,1,2,1.24E+02,459574
 3s ,3,1, 3d ,7,2,1.25E+02,3971270
 3s ,3,1, 3d ,5,2,1.25E+02,305965
 3s ,3,1, 3d ,1,1,1.25E+02,1653970
 3s ,3,1, 3d ,9,2,1.25E+02,0.00698069
 3s ,3,1, 3d ,3,2,1.25E+02,291408
 3s ,3,1, 3d ,9,1,1.25E+02,0.0862929
 3s ,3,1, 3d ,7,1,1.25E+02,8153370
 3s ,3,1, 3d ,5,1,1.25E+02,7601240
 3s ,3,1, 3d ,11,1,0,0
 3s ,3,1, 3d ,3,1,1.25E+02,3728930
 3s ,3,1, 4s ,5,1,1.25E+02,0.642363
 3s ,3,1, 4s ,3,1,1.25E+02,1.84002
 3s ,3,1, 4d ,1,1,1.30E+02,8.03693
 3s ,1,1, 3p ,7,4,0,0
 3s ,1,1, 3p ,1,4,4.61E+01,1793800000
 3s ,1,1, 3p ,3,7,4.61E+01,1608560000
 3s ,1,1, 3p ,5,7,4.61E+01,0.0716783
 3s ,1,1, 3p ,3,6,4.62E+01,6445400000
 3s ,1,1, 3p ,5,6,4.62E+01,0.0759086
 3s ,1,1, 3p ,3,5,4.63E+01,7045660000
 3s ,1,1, 3p ,5,5,4.63E+01,0.00370964
 3s ,1,1, 3p ,5,4,4.86E+01,9.63209
 3s ,1,1, 3p ,7,3,0,0
 3s ,1,1, 3p ,3,4,4.86E+01,5029060000
 3s ,1,1, 3p ,1,3,4.86E+01,1395160000
 3s ,1,1, 3p ,3,3,4.86E+01,595154000
 3s ,1,1, 3p ,5,3,4.86E+01,18.6226
 3s ,1,1, 3p ,3,2,4.88E+01,4880630000
 3s ,1,1, 3p ,5,2,4.88E+01,13.244
 3s ,1,1, 3p ,1,2,4.88E+01,1309540000
 3s ,1,1, 3p ,7,2,0,0
 3s ,1,1, 3p ,7,1,0,0
 3s ,1,1, 3p ,5,1,4.88E+01,15.434
 3s ,1,1, 3p ,9,1,0,0
 3s ,1,1, 3p ,3,1,4.88E+01,13270800000
 3s ,1,1, 3p ,1,1,4.89E+01,16532900000
 3s ,1,1, 3d ,1,4,1.20E+02,0.0210396
 3s ,1,1, 3d ,5,8,1.24E+02,289992
 3s ,1,1, 3d ,1,6,1.24E+02,0.00502683
 3s ,1,1, 3d ,3,8,1.24E+02,106079
 3s ,1,1, 3d ,7,7,1.24E+02,0.00135567
 3s ,1,1, 3d ,5,7,1.24E+02,363773
 3s ,1,1, 3d ,7,6,1.24E+02,0.0569063
 3s ,1,1, 3d ,1,5,1.24E+02,0.0365986
 3s ,1,1, 3d ,3,7,1.24E+02,215000
 3s ,1,1, 3d ,5,6,1.24E+02,2205440
 3s ,1,1, 3d ,3,6,1.24E+02,920052
 3s ,1,1, 3d ,7,5,1.24E+02,0.00146617
 3s ,1,1, 3d ,5,5,1.24E+02,4373030
 3s ,1,1, 3d ,3,5,1.24E+02,60555.6
 3s ,1,1, 3d ,1,3,1.24E+02,0.016971
 3s ,1,1, 3d ,7,4,1.24E+02,0.0118865
 3s ,1,1, 3d ,5,4,1.24E+02,7427830
 3s ,1,1, 3d ,3,4,1.24E+02,4281040
 3s ,1,1, 3d ,5,3,1.24E+02,3564800
 3s ,1,1, 3d ,9,3,0,0
 3s ,1,1, 3d ,3,3,1.24E+02,2003.59
 3s ,1,1, 3d ,7,3,1.24E+02,0.0748408
 3s ,1,1, 3d ,1,2,1.24E+02,0.00817476
 3s ,1,1, 3d ,7,2,1.25E+02,0.0816976
 3s ,1,1, 3d ,5,2,1.25E+02,4741170
 3s ,1,1, 3d ,1,1,1.25E+02,0.00102307
 3s ,1,1, 3d ,9,2,0,0
 3s ,1,1, 3d ,3,2,1.25E+02,3598880
 3s ,1,1, 3d ,9,1,0,0
 3s ,1,1, 3d ,7,1,1.25E+02,0.0611998
 3s ,1,1, 3d ,5,1,1.25E+02,5590920
 3s ,1,1, 3d ,11,1,0,0
 3s ,1,1, 3d ,3,1,1.25E+02,9954950
 3s ,1,1, 4s ,5,1,0,0
 3s ,1,1, 4s ,3,1,1.25E+02,1.02674
 3s ,1,1, 4d ,1,1,1.30E+02,0.000326522
 3p ,7,4, 3p ,1,4,5.34E-01,1.07906E-15
 3p ,7,4, 3p ,3,7,5.36E-01,0.000364241
 3p ,7,4, 3p ,5,7,5.37E-01,0.212757
 3p ,7,4, 3p ,3,6,5.75E-01,0.0522996
 3p ,7,4, 3p ,5,6,5.78E-01,0.976696
 3p ,7,4, 3p ,3,5,7.08E-01,9.14773E-05
 3p ,7,4, 3p ,5,5,7.10E-01,2.27237
 3p ,7,4, 3p ,5,4,2.96E+00,7.79717
 3p ,7,4, 3p ,7,3,2.97E+00,16.0678
 3p ,7,4, 3p ,3,4,2.97E+00,0.00125472
 3p ,7,4, 3p ,1,3,2.97E+00,5.64214E-13
 3p ,7,4, 3p ,3,3,2.99E+00,0.0167367
 3p ,7,4, 3p ,5,3,2.99E+00,6.4953
 3p ,7,4, 3p ,3,2,3.20E+00,0.018059
 3p ,7,4, 3p ,5,2,3.20E+00,6.18579
 3p ,7,4, 3p ,1,2,3.20E+00,1.06591E-13
 3p ,7,4, 3p ,7,2,3.20E+00,31.1186
 3p ,7,4, 3p ,7,1,3.23E+00,21.1688
 3p ,7,4, 3p ,5,1,3.23E+00,3.53883
 3p ,7,4, 3p ,9,1,3.24E+00,172.991
 3p ,7,4, 3p ,3,1,3.24E+00,0.0149638
 3p ,7,4, 3p ,1,1,3.25E+00,4.31392E-14
 3p ,7,4, 3d ,1,4,7.41E+01,0.035751
 3p ,7,4, 3d ,5,8,7.83E+01,1813180000
 3p ,7,4, 3d ,1,6,7.83E+01,1.41517
 3p ,7,4, 3d ,3,8,7.83E+01,1.36314
 3p ,7,4, 3d ,7,7,7.83E+01,22775600000
 3p ,7,4, 3d ,5,7,7.83E+01,1975500000
 3p ,7,4, 3d ,7,6,7.83E+01,1181.89
 3p ,7,4, 3d ,1,5,7.83E+01,0.209073
 3p ,7,4, 3d ,3,7,7.84E+01,0.824777
 3p ,7,4, 3d ,5,6,7.87E+01,6363300000
 3p ,7,4, 3d ,3,6,7.87E+01,0.154103
 3p ,7,4, 3d ,7,5,7.87E+01,18671600000
 3p ,7,4, 3d ,5,5,7.87E+01,3479780000
 3p ,7,4, 3d ,3,5,7.87E+01,5.27433
 3p ,7,4, 3d ,1,3,7.88E+01,0.76889
 3p ,7,4, 3d ,7,4,7.88E+01,7207020000
 3p ,7,4, 3d ,5,4,7.88E+01,557354000
 3p ,7,4, 3d ,3,4,7.88E+01,0.91554
 3p ,7,4, 3d ,5,3,7.88E+01,1911590000
 3p ,7,4, 3d ,9,3,7.88E+01,35582600000
 3p ,7,4, 3d ,3,3,7.88E+01,6.90554
 3p ,7,4, 3d ,7,3,7.88E+01,3394750000
 3p ,7,4, 3d ,1,2,7.88E+01,1.26675
 3p ,7,4, 3d ,7,2,7.89E+01,90017700
 3p ,7,4, 3d ,5,2,7.89E+01,37506200
 3p ,7,4, 3d ,1,1,7.89E+01,0.0985351
 3p ,7,4, 3d ,9,2,7.89E+01,440208000
 3p ,7,4, 3d ,3,2,7.89E+01,1.96394
 3p ,7,4, 3d ,9,1,7.90E+01,449414000
 3p ,7,4, 3d ,7,1,7.90E+01,34358700
 3p ,7,4, 3d ,5,1,7.90E+01,8671990
 3p ,7,4, 3d ,11,1,7.90E+01,214.077
 3p ,7,4, 3d ,3,1,7.90E+01,0.579036
 3p ,7,4, 4s ,5,1,7.97E+01,6482200000
 3p ,7,4, 4s ,3,1,7.97E+01,0.000214596
 3p ,7,4, 4d ,1,1,8.47E+01,0.163967
 3p ,1,4, 3p ,3,7,2.26E-03,1.14722E-08
 3p ,1,4, 3p ,5,7,3.03E-03,2.15421E-15
 3p ,1,4, 3p ,3,6,4.10E-02,0.000904751
 3p ,1,4, 3p ,5,6,4.40E-02,7.58938E-07
 3p ,1,4, 3p ,3,5,1.74E-01,0.0330612
 3p ,1,4, 3p ,5,5,1.76E-01,3.61141E-08
 3p ,1,4, 3p ,5,4,2.43E+00,0.00287469
 3p ,1,4, 3p ,7,3,2.43E+00,3.51325E-13
 3p ,1,4, 3p ,3,4,2.43E+00,14.3745
 3p ,1,4, 3p ,1,3,2.44E+00,4.36666
 3p ,1,4, 3p ,3,3,2.45E+00,1.30614
 3p ,1,4, 3p ,5,3,2.46E+00,0.00529885
 3p ,1,4, 3p ,3,2,2.66E+00,23.5619
 3p ,1,4, 3p ,5,2,2.67E+00,0.824887
 3p ,1,4, 3p ,1,2,2.67E+00,3.45783
 3p ,1,4, 3p ,7,2,2.67E+00,5.70082E-12
 3p ,1,4, 3p ,7,1,2.70E+00,2.67865E-12
 3p ,1,4, 3p ,5,1,2.70E+00,0.0106509
 3p ,1,4, 3p ,9,1,2.71E+00,4.8231E-14
 3p ,1,4, 3p ,3,1,2.71E+00,49.7516
 3p ,1,4, 3p ,1,1,2.71E+00,70.8488
 3p ,1,4, 3d ,1,4,7.36E+01,19183800000
 3p ,1,4, 3d ,5,8,7.78E+01,1.03098
 3p ,1,4, 3d ,1,6,7.78E+01,5847020000
 3p ,1,4, 3d ,3,8,7.78E+01,20831100000
 3p ,1,4, 3d ,7,7,7.78E+01,0.225811
 3p ,1,4, 3d ,5,7,7.78E+01,0.657891
 3p ,1,4, 3d ,7,6,7.78E+01,7.64012
 3p ,1,4, 3d ,1,5,7.78E+01,45500200000
 3p ,1,4, 3d ,3,7,7.78E+01,36934000000
 3p ,1,4, 3d ,5,6,7.81E+01,2.7739
 3p ,1,4, 3d ,3,6,7.82E+01,23778900000
 3p ,1,4, 3d ,7,5,7.82E+01,0.0540808
 3p ,1,4, 3d ,5,5,7.82E+01,5.93752
 3p ,1,4, 3d ,3,5,7.82E+01,1091680000
 3p ,1,4, 3d ,1,3,7.83E+01,14933700000
 3p ,1,4, 3d ,7,4,7.83E+01,1.50479
 3p ,1,4, 3d ,5,4,7.83E+01,23.575
 3p ,1,4, 3d ,3,4,7.83E+01,22606100000
 3p ,1,4, 3d ,5,3,7.83E+01,16.9006
 3p ,1,4, 3d ,9,3,7.83E+01,2.51075E-10
 3p ,1,4, 3d ,3,3,7.83E+01,104804000
 3p ,1,4, 3d ,7,3,7.83E+01,7.10073
 3p ,1,4, 3d ,1,2,7.83E+01,6679380000
 3p ,1,4, 3d ,7,2,7.84E+01,7.13348
 3p ,1,4, 3d ,5,2,7.84E+01,66.412
 3p ,1,4, 3d ,1,1,7.84E+01,1747130000
 3p ,1,4, 3d ,9,2,7.84E+01,5.67783E-10
 3p ,1,4, 3d ,3,2,7.84E+01,604564000
 3p ,1,4, 3d ,9,1,7.84E+01,3.26684E-10
 3p ,1,4, 3d ,7,1,7.84E+01,5.7972
 3p ,1,4, 3d ,5,1,7.84E+01,77.4236
 3p ,1,4, 3d ,11,1,0,0
 3p ,1,4, 3d ,3,1,7.84E+01,208388000
 3p ,1,4, 4s ,5,1,7.91E+01,0.050554
 3p ,1,4, 4s ,3,1,7.91E+01,6559610000
 3p ,1,4, 4d ,1,1,8.42E+01,93544900
 3p ,3,7, 3p ,5,7,7.70E-04,6.26843E-11
 3p ,3,7, 3p ,3,6,3.87E-02,4.38069E-05
 3p ,3,7, 3p ,5,6,4.17E-02,0.000120912
 3p ,3,7, 3p ,3,5,1.72E-01,0.00448221
 3p ,3,7, 3p ,5,5,1.73E-01,0.0138389
 3p ,3,7, 3p ,5,4,2.43E+00,9.55873
 3p ,3,7, 3p ,7,3,2.43E+00,0.0393361
 3p ,3,7, 3p ,3,4,2.43E+00,10.2369
 3p ,3,7, 3p ,1,3,2.44E+00,5.61402
 3p ,3,7, 3p ,3,3,2.45E+00,4.19305
 3p ,3,7, 3p ,5,3,2.45E+00,6.73653
 3p ,3,7, 3p ,3,2,2.66E+00,47.0529
 3p ,3,7, 3p ,5,2,2.66E+00,45.327
 3p ,3,7, 3p ,1,2,2.66E+00,27.8201
 3p ,3,7, 3p ,7,2,2.67E+00,0.0235183
 3p ,3,7, 3p ,7,1,2.69E+00,0.00103459
 3p ,3,7, 3p ,5,1,2.70E+00,0.253381
 3p ,3,7, 3p ,9,1,2.70E+00,2.16549E-15
 3p ,3,7, 3p ,3,1,2.70E+00,0.000866803
 3p ,3,7, 3p ,1,1,2.71E+00,0.0038429
 3p ,3,7, 3d ,1,4,7.36E+01,13025800000
 3p ,3,7, 3d ,5,8,7.78E+01,47277500000
