Initial Config Label,Initial Config 2jj,Initial Config eig,Final Config Label,Final Config 2jj,Final Config eig,Energy (eV),Intensity (a.u.),Energy width (eV)
 1s ,3,2, 3p ,3,1,8902.97,3.39021e-06,7.16741
 1s ,3,2, 3p ,1,1,8902.97,9.43172e-07,7.136
 1s ,3,2, 3d ,1,4,8973.82,1.03107e-08,4.55399
 1s ,3,2, 3d ,5,8,8978.05,5.5387e-10,4.52609
 1s ,3,2, 3d ,1,6,8978.06,6.3275e-09,4.52609
 1s ,3,2, 3d ,3,8,8978.06,5.47952e-11,4.52609
 1s ,3,2, 3d ,7,7,8978.06,1.51901e-08,4.52609
 1s ,3,2, 3d ,5,7,8978.07,1.88997e-08,4.52609
 1s ,3,2, 3d ,7,6,8978.07,1.79183e-09,4.52609
 1s ,3,2, 3d ,1,5,8978.07,5.56235e-09,4.52609
 1s ,3,2, 3d ,3,7,8978.08,1.57404e-08,4.52609
 1s ,3,2, 3d ,5,6,8978.41,1.05146e-07,4.52609
 1s ,3,2, 3d ,3,6,8978.41,3.06985e-08,4.52609
 1s ,3,2, 3d ,7,5,8978.42,2.19106e-07,4.52609
 1s ,3,2, 3d ,5,5,8978.44,2.28482e-09,4.52609
 1s ,3,2, 3d ,3,5,8978.44,4.89141e-09,4.52609
 1s ,3,2, 3d ,1,3,8978.54,1.44247e-08,4.52609
 1s ,3,2, 3d ,7,4,8978.54,1.33808e-07,4.52609
 1s ,3,2, 3d ,5,4,8978.54,7.52281e-08,4.52609
 1s ,3,2, 3d ,3,4,8978.55,1.0668e-08,4.52609
 1s ,3,2, 3d ,5,3,8978.55,9.49625e-08,4.52609
 1s ,3,2, 3d ,9,3,8978.55,1.34719e-11,4.52609
 1s ,3,2, 3d ,3,3,8978.56,8.19347e-08,4.52609
 1s ,3,2, 3d ,7,3,8978.56,9.56386e-08,4.52609
 1s ,3,2, 3d ,1,2,8978.56,3.61642e-08,4.52609
 1s ,3,2, 3d ,7,2,8978.65,1.47055e-07,4.52609
 1s ,3,2, 3d ,5,2,8978.65,1.71267e-07,4.52609
 1s ,3,2, 3d ,1,1,8978.66,8.75216e-08,4.52609
 1s ,3,2, 3d ,9,2,8978.66,4.90632e-12,4.52609
 1s ,3,2, 3d ,3,2,8978.66,1.44601e-07,4.52609
 1s ,3,2, 3d ,9,1,8978.68,2.17747e-12,4.52609
 1s ,3,2, 3d ,7,1,8978.68,1.01418e-10,4.52609
 1s ,3,2, 3d ,5,1,8978.69,1.51837e-09,4.52609
 1s ,3,2, 3d ,11,1,0.0,0.0,4.52609
 1s ,3,2, 3d ,3,1,8978.71,2.14781e-09,4.52609
 1s ,3,2, 4s ,5,1,8979.39,6.9537e-11,4.52609
 1s ,3,2, 4s ,3,1,8979.39,1.64996e-11,4.52609
 1s ,3,2, 4d ,1,1,8984.45,1.03142e-09,4.52609
 1s ,7,1, 1s ,5,1,0.000270343,6.42024e-27,8.46722
 1s ,7,1, 1s ,3,1,0.00044804,4.3440400000000005e-34,6.8821
 1s ,7,1, 1s ,1,1,0.000548937,5.490840000000001e-54,9.44112
 1s ,7,1, 2s ,5,3,7879.52,4.79953e-09,11.3482
 1s ,7,1, 2s ,3,3,7879.52,3.38088e-15,17.2316
 1s ,7,1, 2s ,3,2,7879.65,1.79162e-17,17.1055
 1s ,7,1, 2s ,5,2,7879.65,2.5232e-09,11.1179
 1s ,7,1, 2s ,7,1,7879.69,8.91146e-09,16.9017
 1s ,7,1, 2s ,5,1,7879.69,2.60881e-09,11.5025
 1s ,7,1, 2s ,3,1,7879.69,2.55674e-13,11.188
 1s ,7,1, 2s ,1,1,7879.69,1.75447e-13,17.4903
 1s ,7,1, 2p ,1,4,0.0,0.0,6.93163
 1s ,7,1, 2p ,3,7,8027.0,8.90302e-13,6.23708
 1s ,7,1, 2p ,5,7,8027.0,0.00026521,6.23501
 1s ,7,1, 2p ,3,6,8027.05,3.21323e-13,5.55659
 1s ,7,1, 2p ,7,4,8027.05,0.00364923,5.53687
 1s ,7,1, 2p ,5,6,8027.05,0.00106516,5.53078
 1s ,7,1, 2p ,3,5,8027.08,1.20017e-13,5.53635
 1s ,7,1, 2p ,5,5,8027.09,0.00362858,5.54619
 1s ,7,1, 2p ,5,4,8047.05,0.000305583,5.55416
 1s ,7,1, 2p ,3,4,8047.05,2.4982e-08,5.54931
 1s ,7,1, 2p ,7,3,8047.05,0.000994918,5.55382
 1s ,7,1, 2p ,1,3,0.0,0.0,5.55363
 1s ,7,1, 2p ,3,3,8047.07,1.29826e-07,5.57252
 1s ,7,1, 2p ,5,3,8047.08,0.000462115,5.55222
 1s ,7,1, 2p ,1,2,0.0,0.0,6.34123
 1s ,7,1, 2p ,3,2,8047.13,2.85396e-08,5.54993
 1s ,7,1, 2p ,5,2,8047.13,0.000581054,5.55169
 1s ,7,1, 2p ,7,2,8047.13,0.00213452,5.56351
 1s ,7,1, 2p ,7,1,8047.16,0.00171654,5.55692
 1s ,7,1, 2p ,5,1,8047.16,0.000189395,5.56037
 1s ,7,1, 2p ,9,1,8047.16,0.0104326,5.56449
 1s ,7,1, 2p ,3,1,8047.16,4.4656e-09,6.29732
 1s ,7,1, 2p ,1,1,0.0,0.0,5.56149
 1s ,7,1, 3d ,9,4,8810.37,5.96925e-13,9.36388
 1s ,7,1, 3s ,5,3,8853.88,1.18946e-09,7.39166
 1s ,7,1, 3s ,3,3,8853.88,3.83312e-18,9.83355
 1s ,7,1, 3s ,3,2,8854.04,5.411800000000001e-19,7.68934
 1s ,7,1, 3s ,5,2,8854.04,4.87661e-10,10.574
 1s ,7,1, 3s ,7,1,8854.08,1.78333e-09,10.6085
 1s ,7,1, 3s ,5,1,8854.08,5.22402e-10,7.74055
 1s ,7,1, 3s ,3,1,8854.08,3.68782e-15,7.68841
 1s ,7,1, 3s ,1,1,8854.08,2.51254e-15,7.69123
 1s ,7,1, 3p ,7,4,8899.69,0.000425546,7.41054
 1s ,7,1, 3p ,1,4,0.0,0.0,7.42219
 1s ,7,1, 3p ,3,7,8900.23,1.01005e-10,7.4407
 1s ,7,1, 3p ,5,7,8900.23,7.614e-05,7.43176
 1s ,7,1, 3p ,3,6,8900.26,3.84675e-11,7.53689
 1s ,7,1, 3p ,5,6,8900.27,0.000121428,7.32127
 1s ,7,1, 3p ,3,5,8900.4,4.24423e-12,10.2781
 1s ,7,1, 3p ,5,5,8900.4,0.000425846,7.58873
 1s ,7,1, 3p ,5,4,8902.65,8.38815e-05,7.31536
 1s ,7,1, 3p ,7,3,8902.66,0.000238333,7.34469
 1s ,7,1, 3p ,3,4,8902.66,4.51119e-09,9.89609
 1s ,7,1, 3p ,1,3,0.0,0.0,7.5898
 1s ,7,1, 3p ,3,3,8902.67,2.25533e-08,7.5461
 1s ,7,1, 3p ,5,3,8902.68,6.27182e-05,10.1021
 1s ,7,1, 3p ,3,2,8902.89,3.3652e-09,7.4307
 1s ,7,1, 3p ,5,2,8902.89,5.10805e-05,7.39951
 1s ,7,1, 3p ,1,2,0.0,0.0,10.4757
 1s ,7,1, 3p ,7,2,8902.89,0.00023431,9.95754
 1s ,7,1, 3p ,7,1,8902.92,0.00018256,7.38983
 1s ,7,1, 3p ,5,1,8902.92,3.0688e-05,7.36089
 1s ,7,1, 3p ,9,1,8902.93,0.00139106,7.40352
 1s ,7,1, 3p ,3,1,8902.93,1.04588e-09,7.46114
 1s ,7,1, 3p ,1,1,0.0,0.0,7.42973
 1s ,7,1, 3d ,1,4,8973.79,7.35608e-14,4.84772
 1s ,7,1, 3d ,5,8,8978.01,5.06381e-09,4.81982
 1s ,7,1, 3d ,1,6,8978.02,3.07225e-12,4.81982
 1s ,7,1, 3d ,3,8,8978.02,1.77244e-09,4.81982
 1s ,7,1, 3d ,7,7,8978.02,2.06614e-08,4.81982
 1s ,7,1, 3d ,5,7,8978.03,5.65887e-09,4.81982
 1s ,7,1, 3d ,7,6,8978.03,4.75665e-13,4.81982
 1s ,7,1, 3d ,1,5,8978.04,4.14402e-13,4.81982
 1s ,7,1, 3d ,3,7,8978.05,1.0285e-09,4.81982
 1s ,7,1, 3d ,5,6,8978.37,1.14074e-07,4.81982
 1s ,7,1, 3d ,3,6,8978.38,5.52774e-09,4.81982
 1s ,7,1, 3d ,7,5,8978.38,1.14506e-07,4.81982
 1s ,7,1, 3d ,5,5,8978.4,7.93178e-08,4.81982
 1s ,7,1, 3d ,3,5,8978.4,1.91842e-07,4.81982
 1s ,7,1, 3d ,1,3,8978.5,2.20079e-12,4.81982
 1s ,7,1, 3d ,7,4,8978.51,1.86068e-07,4.81982
 1s ,7,1, 3d ,5,4,8978.51,3.53558e-08,4.81982
 1s ,7,1, 3d ,3,4,8978.51,7.03595e-09,4.81982
 1s ,7,1, 3d ,5,3,8978.52,1.54101e-07,4.81982
 1s ,7,1, 3d ,9,3,8978.52,3.08956e-07,4.81982
 1s ,7,1, 3d ,3,3,8978.52,7.31165e-08,4.81982
 1s ,7,1, 3d ,7,3,8978.52,1.02889e-07,4.81982
 1s ,7,1, 3d ,1,2,8978.53,3.60837e-12,4.81982
 1s ,7,1, 3d ,7,2,8978.62,8.8033e-08,4.81982
 1s ,7,1, 3d ,5,2,8978.62,3.28722e-08,4.81982
 1s ,7,1, 3d ,1,1,8978.62,2.51058e-13,4.81982
 1s ,7,1, 3d ,9,2,8978.63,2.85781e-07,4.81982
 1s ,7,1, 3d ,3,2,8978.63,6.74466e-09,4.81982
 1s ,7,1, 3d ,9,1,8978.64,6.95065e-08,4.81982
 1s ,7,1, 3d ,7,1,8978.64,6.09085e-08,4.81982
 1s ,7,1, 3d ,5,1,8978.65,1.27407e-08,4.81982
 1s ,7,1, 3d ,11,1,8978.66,8.3202e-07,4.81982
 1s ,7,1, 3d ,3,1,8978.67,2.80687e-09,4.81982
 1s ,7,1, 4s ,5,1,8979.35,1.59549e-10,4.81982
 1s ,7,1, 4s ,3,1,0.0,0.0,4.81982
 1s ,7,1, 4d ,1,1,8984.41,1.03426e-13,4.81982
 1s ,5,1, 1s ,3,1,0.000177697,2.9510699999999997e-27,5.70968
 1s ,5,1, 1s ,1,1,0.000278594,6.99765e-35,8.2687
 1s ,5,1, 2s ,5,3,7879.52,2.13412e-09,10.1758
 1s ,5,1, 2s ,3,3,7879.52,2.39131e-09,16.0592
 1s ,5,1, 2s ,3,2,7879.65,1.18428e-09,15.9331
 1s ,5,1, 2s ,5,2,7879.65,1.34043e-09,9.94543
 1s ,5,1, 2s ,7,1,7879.69,3.4372e-09,15.7293
 1s ,5,1, 2s ,5,1,7879.69,3.74593e-09,10.3301
 1s ,5,1, 2s ,3,1,7879.69,4.26996e-09,10.0156
 1s ,5,1, 2s ,1,1,7879.69,1.01412e-14,16.3179
 1s ,5,1, 2p ,1,4,8026.96,4.455e-13,5.75921
 1s ,5,1, 2p ,3,7,8027.0,6.89606e-05,5.06466
 1s ,5,1, 2p ,5,7,8027.0,0.00011749,5.06259
 1s ,5,1, 2p ,3,6,8027.05,0.00186703,4.38417
 1s ,5,1, 2p ,7,4,8027.05,0.0014074,4.36445
 1s ,5,1, 2p ,5,6,8027.05,0.00153599,4.35836
 1s ,5,1, 2p ,3,5,8027.08,0.00159892,4.36393
 1s ,5,1, 2p ,5,5,8027.08,0.00190778,4.37377
 1s ,5,1, 2p ,5,4,8047.05,0.000374836,4.38174
 1s ,5,1, 2p ,3,4,8047.05,0.0005241,4.37689
 1s ,5,1, 2p ,7,3,8047.05,0.00036959,4.3814
 1s ,5,1, 2p ,1,3,8047.05,2.90941e-08,4.38121
 1s ,5,1, 2p ,3,3,8047.07,0.000250927,4.4001
 1s ,5,1, 2p ,5,3,8047.08,0.000271476,4.3798
 1s ,5,1, 2p ,1,2,8047.13,5.65026e-08,5.16881
 1s ,5,1, 2p ,3,2,8047.13,0.000874989,4.37751
 1s ,5,1, 2p ,5,2,8047.13,0.000816059,4.37927
 1s ,5,1, 2p ,7,2,8047.13,0.000645711,4.39109
 1s ,5,1, 2p ,7,1,8047.16,0.00875021,4.3845
 1s ,5,1, 2p ,5,1,8047.16,0.00341352,4.38795
 1s ,5,1, 2p ,9,1,8047.16,9.59866e-08,4.39207
 1s ,5,1, 2p ,3,1,8047.16,0.000543972,5.1249
 1s ,5,1, 2p ,1,1,8047.16,1.07559e-08,4.38907
 1s ,5,1, 3d ,9,4,8810.36,1.25233e-13,8.19146
 1s ,5,1, 3s ,5,3,8853.88,5.66531e-10,6.21924
 1s ,5,1, 3s ,3,3,8853.88,5.29671e-10,8.66113
 1s ,5,1, 3s ,3,2,8854.04,2.24583e-10,6.51692
 1s ,5,1, 3s ,5,2,8854.04,2.57016e-10,9.40157
 1s ,5,1, 3s ,7,1,8854.08,6.87657e-10,9.43609
 1s ,5,1, 3s ,5,1,8854.08,7.49269e-10,6.56813
 1s ,5,1, 3s ,3,1,8854.08,8.5469e-10,6.51599
 1s ,5,1, 3s ,1,1,8854.08,2.55759e-16,6.51881
 1s ,5,1, 3p ,7,4,8899.69,0.000163364,6.23812
 1s ,5,1, 3p ,1,4,8900.22,1.59912e-11,6.24977
 1s ,5,1, 3p ,3,7,8900.23,1.77937e-05,6.26828
 1s ,5,1, 3p ,5,7,8900.23,3.19946e-05,6.25934
 1s ,5,1, 3p ,3,6,8900.26,0.000226132,6.36447
 1s ,5,1, 3p ,5,6,8900.27,0.000183905,6.14885
 1s ,5,1, 3p ,3,5,8900.4,0.000191861,9.10565
 1s ,5,1, 3p ,5,5,8900.4,0.000227111,6.41631
 1s ,5,1, 3p ,5,4,8902.65,8.29878e-05,6.14294
 1s ,5,1, 3p ,7,3,8902.65,6.02306e-05,6.17227
 1s ,5,1, 3p ,3,4,8902.66,0.0001185,8.72367
 1s ,5,1, 3p ,1,3,8902.66,8.53853e-09,6.41738
 1s ,5,1, 3p ,3,3,8902.67,5.42635e-05,6.37368
 1s ,5,1, 3p ,5,3,8902.68,5.4392e-05,8.92968
 1s ,5,1, 3p ,3,2,8902.89,7.14001e-05,6.25828
 1s ,5,1, 3p ,5,2,8902.89,6.03908e-05,6.22709
 1s ,5,1, 3p ,1,2,8902.89,5.78563e-09,9.30332
 1s ,5,1, 3p ,7,2,8902.89,1.61072e-05,8.78512
 1s ,5,1, 3p ,7,1,8902.92,0.00120914,6.21741
 1s ,5,1, 3p ,5,1,8902.92,0.000468517,6.18847
 1s ,5,1, 3p ,9,1,8902.93,1.56287e-08,6.2311
 1s ,5,1, 3p ,3,1,8902.93,8.7488e-05,6.28872
 1s ,5,1, 3p ,1,1,8902.94,2.10744e-09,6.25731
 1s ,5,1, 3d ,1,4,8973.78,1.11712e-09,3.6753
 1s ,5,1, 3d ,5,8,8978.01,1.02283e-09,3.6474
 1s ,5,1, 3d ,1,6,8978.02,5.59767e-09,3.6474
 1s ,5,1, 3d ,3,8,8978.02,7.16662e-10,3.6474
 1s ,5,1, 3d ,7,7,8978.02,7.70429e-10,3.6474
 1s ,5,1, 3d ,5,7,8978.03,1.34882e-08,3.6474
 1s ,5,1, 3d ,7,6,8978.03,1.51066e-08,3.6474
 1s ,5,1, 3d ,1,5,8978.04,1.31371e-10,3.6474
 1s ,5,1, 3d ,3,7,8978.05,1.05518e-08,3.6474
 1s ,5,1, 3d ,5,6,8978.37,1.48441e-08,3.6474
 1s ,5,1, 3d ,3,6,8978.38,6.83329e-08,3.6474
 1s ,5,1, 3d ,7,5,8978.38,1.27991e-07,3.6474
 1s ,5,1, 3d ,5,5,8978.4,1.96188e-07,3.6474
 1s ,5,1, 3d ,3,5,8978.4,8.60185e-08,3.6474
 1s ,5,1, 3d ,1,3,8978.5,2.21571e-08,3.6474
 1s ,5,1, 3d ,7,4,8978.51,1.96611e-08,3.6474
 1s ,5,1, 3d ,5,4,8978.51,1.2984e-07,3.6474
 1s ,5,1, 3d ,3,4,8978.51,1.4585e-08,3.6474
 1s ,5,1, 3d ,5,3,8978.52,1.09047e-10,3.6474
 1s ,5,1, 3d ,9,3,8978.52,1.53589e-07,3.6474
 1s ,5,1, 3d ,3,3,8978.52,8.71066e-08,3.6474
 1s ,5,1, 3d ,7,3,8978.52,2.03206e-07,3.6474
 1s ,5,1, 3d ,1,2,8978.53,9.12133e-08,3.6474
 1s ,5,1, 3d ,7,2,8978.61,3.08233e-08,3.6474
 1s ,5,1, 3d ,5,2,8978.62,7.14299e-08,3.6474
 1s ,5,1, 3d ,1,1,8978.62,1.42744e-08,3.6474
 1s ,5,1, 3d ,9,2,8978.63,2.91731e-09,3.6474
 1s ,5,1, 3d ,3,2,8978.63,5.65148e-08,3.6474
 1s ,5,1, 3d ,9,1,8978.64,7.70383e-07,3.6474
 1s ,5,1, 3d ,7,1,8978.64,3.49811e-07,3.6474
 1s ,5,1, 3d ,5,1,8978.65,1.45442e-07,3.6474
 1s ,5,1, 3d ,11,1,8978.66,1.18701e-11,3.6474
 1s ,5,1, 3d ,3,1,8978.67,3.71052e-08,3.6474
 1s ,5,1, 4s ,5,1,8979.35,8.33132e-11,3.6474
 1s ,5,1, 4s ,3,1,8979.35,7.48094e-11,3.6474
 1s ,5,1, 4d ,1,1,8984.41,2.65997e-14,3.6474
 1s ,3,1, 1s ,1,1,0.000100897,6.82413e-28,6.68358
 1s ,3,1, 2s ,5,3,7879.52,8.28253e-10,8.59065
 1s ,3,1, 2s ,3,3,7879.52,4.99981e-09,14.4741
 1s ,3,1, 2s ,3,2,7879.65,2.32202e-09,14.348
 1s ,3,1, 2s ,5,2,7879.65,5.94055e-10,8.36031
 1s ,3,1, 2s ,7,1,7879.69,6.13097e-13,14.1442
 1s ,3,1, 2s ,5,1,7879.69,7.53642e-09,8.74495
 1s ,3,1, 2s ,3,1,7879.69,5.642e-10,8.43043
 1s ,3,1, 2s ,1,1,7879.69,5.43126e-09,14.7328
 1s ,3,1, 2p ,1,4,8026.96,0.0022166,4.17409
 1s ,3,1, 2p ,3,7,8027.0,0.000236862,3.47954
 1s ,3,1, 2p ,5,7,8027.0,4.52001e-05,3.47747
 1s ,3,1, 2p ,3,6,8027.05,0.000173316,2.79905
 1s ,3,1, 2p ,7,4,8027.05,6.19407e-13,2.77933
 1s ,3,1, 2p ,5,6,8027.05,0.00308905,2.77324
 1s ,3,1, 2p ,3,5,8027.08,0.00344473,2.77881
 1s ,3,1, 2p ,5,5,8027.08,0.000839683,2.78865
 1s ,3,1, 2p ,5,4,8047.04,0.000789401,2.79662
 1s ,3,1, 2p ,3,4,8047.05,3.6656e-05,2.79177
 1s ,3,1, 2p ,7,3,8047.05,3.8053e-08,2.79628
 1s ,3,1, 2p ,1,3,8047.05,0.000581359,2.79609
 1s ,3,1, 2p ,3,3,8047.07,0.000424469,2.81498
 1s ,3,1, 2p ,5,3,8047.08,9.71371e-05,2.79468
 1s ,3,1, 2p ,1,2,8047.13,0.00107442,3.58369
 1s ,3,1, 2p ,3,2,8047.13,9.15181e-05,2.79239
 1s ,3,1, 2p ,5,2,8047.13,0.00175945,2.79415
 1s ,3,1, 2p ,7,2,8047.13,7.33186e-08,2.80597
 1s ,3,1, 2p ,7,1,8047.16,1.84039e-07,2.79938
 1s ,3,1, 2p ,5,1,8047.16,0.00814753,2.80283
 1s ,3,1, 2p ,9,1,0.0,0.0,2.80695
 1s ,3,1, 2p ,3,1,8047.16,0.00549547,3.53978
 1s ,3,1, 2p ,1,1,8047.16,0.00102722,2.80395
 1s ,3,1, 3d ,9,4,8810.36,1.55255e-16,6.60634
 1s ,3,1, 3s ,5,3,8853.88,2.32198e-10,4.63412
 1s ,3,1, 3s ,3,3,8853.88,1.09293e-09,7.07601
 1s ,3,1, 3s ,3,2,8854.04,4.4532e-10,4.9318
 1s ,3,1, 3s ,5,2,8854.04,1.13257e-10,7.81645
 1s ,3,1, 3s ,7,1,8854.08,8.88407e-15,7.85097
 1s ,3,1, 3s ,5,1,8854.08,1.50754e-09,4.98301
 1s ,3,1, 3s ,3,1,8854.08,1.12793e-10,4.93087
 1s ,3,1, 3s ,1,1,8854.08,1.0868e-09,4.93369
 1s ,3,1, 3p ,7,4,8899.69,6.42348e-11,4.653
 1s ,3,1, 3p ,1,4,8900.22,0.000278346,4.66465
 1s ,3,1, 3p ,3,7,8900.23,7.03172e-05,4.68316
 1s ,3,1, 3p ,5,7,8900.23,1.13496e-05,4.67422
 1s ,3,1, 3p ,3,6,8900.26,1.70524e-05,4.77935
 1s ,3,1, 3p ,5,6,8900.27,0.00036859,4.56373
 1s ,3,1, 3p ,3,5,8900.4,0.000407174,7.52053
 1s ,3,1, 3p ,5,5,8900.4,9.60079e-05,4.83119
 1s ,3,1, 3p ,5,4,8902.65,0.000195258,4.55782
 1s ,3,1, 3p ,7,3,8902.65,7.24304e-09,4.58715
 1s ,3,1, 3p ,3,4,8902.66,1.20654e-05,7.13855
 1s ,3,1, 3p ,1,3,8902.66,0.000167604,4.83226
 1s ,3,1, 3p ,3,3,8902.67,6.20575e-05,4.78856
 1s ,3,1, 3p ,5,3,8902.68,2.23829e-05,7.34456
 1s ,3,1, 3p ,3,2,8902.89,9.6343e-07,4.67316
 1s ,3,1, 3p ,5,2,8902.89,0.000200341,4.64197
 1s ,3,1, 3p ,1,2,8902.89,8.95648e-05,7.7182
 1s ,3,1, 3p ,7,2,8902.89,4.94328e-09,7.2
 1s ,3,1, 3p ,7,1,8902.92,3.28403e-08,4.63229
 1s ,3,1, 3p ,5,1,8902.92,0.00104612,4.60335
 1s ,3,1, 3p ,9,1,0.0,0.0,4.64598
 1s ,3,1, 3p ,3,1,8902.93,0.000736873,4.7036
 1s ,3,1, 3p ,1,1,8902.94,0.000150571,4.67219
 1s ,3,1, 3d ,1,4,8973.78,3.44342e-08,2.09018
 1s ,3,1, 3d ,5,8,8978.01,3.67753e-09,2.06228
 1s ,3,1, 3d ,1,6,8978.02,3.45019e-10,2.06228
 1s ,3,1, 3d ,3,8,8978.02,1.09879e-08,2.06228
 1s ,3,1, 3d ,7,7,8978.02,3.21822e-09,2.06228
 1s ,3,1, 3d ,5,7,8978.03,1.30799e-09,2.06228
 1s ,3,1, 3d ,7,6,8978.03,3.34116e-08,2.06228
 1s ,3,1, 3d ,1,5,8978.04,1.41901e-08,2.06228
 1s ,3,1, 3d ,3,7,8978.05,4.97523e-09,2.06228
 1s ,3,1, 3d ,5,6,8978.37,2.91973e-08,2.06228
 1s ,3,1, 3d ,3,6,8978.38,1.50213e-07,2.06228
 1s ,3,1, 3d ,7,5,8978.38,6.96329e-08,2.06228
 1s ,3,1, 3d ,5,5,8978.4,3.04197e-07,2.06228
 1s ,3,1, 3d ,3,5,8978.4,2.30184e-08,2.06228
 1s ,3,1, 3d ,1,3,8978.5,1.47961e-07,2.06228
 1s ,3,1, 3d ,7,4,8978.5,2.61129e-07,2.06228
 1s ,3,1, 3d ,5,4,8978.51,1.62321e-09,2.06228
 1s ,3,1, 3d ,3,4,8978.51,1.98797e-07,2.06228
 1s ,3,1, 3d ,5,3,8978.52,1.2651e-07,2.06228
 1s ,3,1, 3d ,9,3,8978.52,3.55532e-12,2.06228
 1s ,3,1, 3d ,3,3,8978.52,5.10424e-08,2.06228
 1s ,3,1, 3d ,7,3,8978.52,1.41155e-07,2.06228
 1s ,3,1, 3d ,1,2,8978.53,3.09893e-08,2.06228
 1s ,3,1, 3d ,7,2,8978.61,2.62204e-07,2.06228
 1s ,3,1, 3d ,5,2,8978.62,2.0204e-08,2.06228
 1s ,3,1, 3d ,1,1,8978.62,1.08762e-07,2.06228
 1s ,3,1, 3d ,9,2,8978.62,2.32785e-12,2.06228
 1s ,3,1, 3d ,3,2,8978.63,1.90711e-08,2.06228
 1s ,3,1, 3d ,9,1,8978.64,2.86959e-11,2.06228
 1s ,3,1, 3d ,7,1,8978.64,5.341e-07,2.06228
 1s ,3,1, 3d ,5,1,8978.65,4.97402e-07,2.06228
 1s ,3,1, 3d ,11,1,0.0,0.0,2.06228
 1s ,3,1, 3d ,3,1,8978.67,2.44072e-07,2.06228
 1s ,3,1, 4s ,5,1,8979.35,3.65459e-11,2.06228
 1s ,3,1, 4s ,3,1,8979.35,1.49892e-10,2.06228
 1s ,3,1, 4d ,1,1,8984.41,1.40485e-14,2.06228
 1s ,1,1, 2s ,5,3,7879.52,1.08217e-16,11.1497
 1s ,1,1, 2s ,3,3,7879.52,1.42299e-09,17.0331
 1s ,1,1, 2s ,3,2,7879.65,6.35552e-10,16.907
 1s ,1,1, 2s ,5,2,7879.65,1.91173e-18,10.9193
 1s ,1,1, 2s ,7,1,7879.69,1.88837e-13,16.7032
 1s ,1,1, 2s ,5,1,7879.69,8.23267e-15,11.304
 1s ,1,1, 2s ,3,1,7879.69,2.42079e-09,10.9894
 1s ,1,1, 2s ,1,1,7879.69,6.02181e-10,17.2918
 1s ,1,1, 2p ,1,4,8026.96,0.000245828,6.73311
 1s ,1,1, 2p ,3,7,8027.0,8.55256e-05,6.03856
 1s ,1,1, 2p ,5,7,8027.0,3.67082e-13,6.03649
 1s ,1,1, 2p ,3,6,8027.05,0.000924484,5.35807
 1s ,1,1, 2p ,7,4,0.0,0.0,5.33835
 1s ,1,1, 2p ,5,6,8027.05,3.68636e-13,5.33226
 1s ,1,1, 2p ,3,5,8027.08,0.000996675,5.33783
 1s ,1,1, 2p ,5,5,8027.08,5.17792e-14,5.34767
 1s ,1,1, 2p ,5,4,8047.04,2.03339e-08,5.35564
 1s ,1,1, 2p ,3,4,8047.05,0.000238656,5.35079
 1s ,1,1, 2p ,7,3,0.0,0.0,5.3553
 1s ,1,1, 2p ,1,3,8047.05,6.9967e-05,5.35511
 1s ,1,1, 2p ,3,3,8047.07,9.39553e-05,5.374
 1s ,1,1, 2p ,5,3,8047.08,4.74959e-08,5.3537
 1s ,1,1, 2p ,1,2,8047.13,0.000182762,6.14271
 1s ,1,1, 2p ,3,2,8047.13,0.000615426,5.35141
 1s ,1,1, 2p ,5,2,8047.13,4.89137e-08,5.35317
 1s ,1,1, 2p ,7,2,0.0,0.0,5.36498
 1s ,1,1, 2p ,7,1,0.0,0.0,5.3584
 1s ,1,1, 2p ,5,1,8047.16,4.52538e-08,5.36185
 1s ,1,1, 2p ,9,1,0.0,0.0,5.36597
 1s ,1,1, 2p ,3,1,8047.16,0.00146776,6.0988
 1s ,1,1, 2p ,1,1,8047.16,0.00171698,5.36297
 1s ,1,1, 3d ,9,4,0.0,0.0,9.16536
 1s ,1,1, 3s ,5,3,8853.88,2.4841100000000003e-18,7.19314
 1s ,1,1, 3s ,3,3,8853.88,3.08672e-10,9.63503
 1s ,1,1, 3s ,3,2,8854.04,1.22716e-10,7.49082
 1s ,1,1, 3s ,5,2,8854.04,1.9093e-20,10.3755
 1s ,1,1, 3s ,7,1,8854.08,2.7183e-15,10.41
 1s ,1,1, 3s ,5,1,8854.08,2.07857e-16,7.54203
 1s ,1,1, 3s ,3,1,8854.08,4.84216e-10,7.48989
 1s ,1,1, 3s ,1,1,8854.08,1.20485e-10,7.49271
 1s ,1,1, 3p ,7,4,0.0,0.0,7.21202
 1s ,1,1, 3p ,1,4,8900.22,2.96499e-05,7.22367
 1s ,1,1, 3p ,3,7,8900.23,2.66041e-05,7.24218
 1s ,1,1, 3p ,5,7,8900.23,4.24436e-11,7.23324
 1s ,1,1, 3p ,3,6,8900.26,0.00010627,7.33837
 1s ,1,1, 3p ,5,6,8900.27,4.47512e-11,7.12275
 1s ,1,1, 3p ,3,5,8900.4,0.000114775,10.0795
 1s ,1,1, 3p ,5,5,8900.4,2.15266e-12,7.39021
 1s ,1,1, 3p ,5,4,8902.65,4.41304e-09,7.11684
 1s ,1,1, 3p ,7,3,0.0,0.0,7.14617
 1s ,1,1, 3p ,3,4,8902.66,6.91246e-05,9.69757
 1s ,1,1, 3p ,1,3,8902.66,1.91619e-05,7.39128
