Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
82 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 6 	   	  	 8978.52 	 6.19654e-11 	 5.56358e-07 	 9.71183
83 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 5 	   	  	 8978.52 	 3.50183e-13 	 3.14413e-09 	 9.71183
84 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 5 	   	  	 8978.52 	 8.3798e-11 	 7.52382e-07 	 9.71183
85 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 5 	   	  	 8978.52 	 4.34863e-11 	 3.90443e-07 	 9.71185
86 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 5 	   	  	 8978.52 	 1.20088e-12 	 1.07821e-08 	 9.71183
87 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 3 	   	  	 8978.63 	 5.2535e-18 	 4.71692e-14 	 9.71183
88 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 4 	   	  	 8978.64 	 9.97022e-09 	 8.9519e-05 	 9.71183
89 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 4 	   	  	 8978.64 	 1.2415e-07 	 0.0011147 	 9.71183
90 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 3 	   	  	 8978.64 	 4.74324e-09 	 4.25878e-05 	 9.71184
91 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 4 	   	  	 8978.64 	 8.42352e-08 	 0.000756318 	 9.71184
92 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 4 	   	  	 8978.65 	 5.51398e-08 	 0.000495081 	 9.71186
93 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 3 	   	  	 8978.65 	 1.22797e-08 	 0.000110255 	 9.71183
94 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 3 	   	  	 8978.65 	 1.5202e-07 	 0.00136493 	 9.71183
95 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 3 	   	  	 8978.65 	 3.22058e-08 	 0.000289165 	 9.71184
96 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 3 	   	  	 8978.65 	 9.20333e-09 	 8.26335e-05 	 9.71184
97 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 2 	   	  	 8978.76 	 4.15384e-11 	 3.72963e-07 	 9.71183
98 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 2 	   	  	 8978.76 	 3.5271e-11 	 3.1669e-07 	 9.71183
99 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 9 	 1 	   	  	 8978.76 	 5.34761e-11 	 4.80149e-07 	 9.71183
100 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 2 	   	  	 8978.76 	 3.10306e-12 	 2.78616e-08 	 9.71183
101 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 2 	   	  	 8978.76 	 2.74499e-11 	 2.46466e-07 	 9.71183
102 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 7 	 1 	   	  	 8978.76 	 2.61983e-11 	 2.35228e-07 	 9.71183
103 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 2 	   	  	 8978.76 	 1.43353e-11 	 1.28713e-07 	 9.71185
104 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 11 	 1 	   	  	 8978.76 	 9.66488e-11 	 8.67786e-07 	 9.71183
105 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 5 	 1 	   	  	 8978.76 	 2.29642e-11 	 2.0619e-07 	 9.71183
106 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 13 	 1 	   	  	 0 	 0 	 0 	 9.71183
107 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 2 	   	  	 8978.77 	 3.75836e-12 	 3.37455e-08 	 9.71189
108 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 3 	 1 	   	  	 8978.77 	 1.93899e-11 	 1.74097e-07 	 9.71183
109 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5f)1   	 1 	 1 	   	  	 8978.77 	 1.29973e-11 	 1.167e-07 	 9.71184
110 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 7 	 1 	   	  	 8979.5 	 6.42419e-15 	 5.7686e-11 	 9.71183
111 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5f)1        	 5 	 1 	   	  	 8979.5 	 7.30909e-17 	 6.5632e-13 	 9.71183
112 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 3 	  	  	 5f 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 8985.52 	 1.18122e-12 	 1.06139e-08 	 9.71183
113 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 2 	   	  	 8.52973e-07 	 1.15174e-34 	 9.82403e-41 	 6.20332
114 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 9 	 1 	   	  	 0.000371885 	 1.09764e-30 	 4.08196e-34 	 6.21569
115 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 1 	   	  	 0.000370649 	 7.96784e-31 	 2.95327e-34 	 9.6318
116 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 5 	 1 	   	  	 0.000369442 	 3.97761e-31 	 1.4695e-34 	 6.19326
117 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 3 	 1 	   	  	 0.000368364 	 1.07376e-38 	 3.95535e-42 	 7.82444
118 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 3 	   	  	 0.194374 	 5.87313e-24 	 1.14158e-24 	 6.4615
119 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 3 	   	  	 7879.52 	 2.65794e-09 	 2.09433e-05 	 68.1969
120 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 3 	   	  	 7879.52 	 3.52776e-09 	 2.77971e-05 	 59.4696
121 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 2 	   	  	 7879.69 	 3.44055e-09 	 2.71105e-05 	 65.7327
122 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 2 	   	  	 7879.69 	 4.6053e-09 	 3.62883e-05 	 47.2864
123 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 1 	   	  	 7879.69 	 3.59848e-10 	 2.83549e-06 	 68.3716
124 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 1 	   	  	 7879.69 	 2.5671e-21 	 2.0228e-17 	 35.4224
125 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 1 	   	  	 7879.69 	 2.53793e-09 	 1.99981e-05 	 54.6511
126 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 1 	   	  	 7879.69 	 1.15757e-09 	 9.12129e-06 	 94.3124
127 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 7 	   	  	 8027.05 	 0.00190557 	 15.2961 	 5.42096
128 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 7 	   	  	 8027.05 	 0.00142141 	 11.4097 	 6.73696
129 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 4 	   	  	 8027.05 	 0.00103952 	 8.34428 	 7.38184
130 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 6 	   	  	 8027.05 	 0.000476468 	 3.82463 	 7.44861
131 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 6 	   	  	 8027.05 	 0.000148014 	 1.18812 	 5.40277
132 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 4 	   	  	 8027.05 	 6.56268e-13 	 5.2679e-09 	 4.69351
133 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 5 	   	  	 8027.4 	 5.80847e-11 	 4.66269e-07 	 8.20342
134 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 5 	   	  	 8027.4 	 2.4533e-10 	 1.96936e-06 	 5.3674
135 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 3 	   	  	 8047.06 	 0.000512575 	 4.12472 	 6.15329
136 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 4 	   	  	 8047.07 	 0.000182802 	 1.47102 	 5.4466
137 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 4 	   	  	 8047.07 	 0.00014451 	 1.16288 	 5.38289
138 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 3 	   	  	 8047.07 	 0.000755869 	 6.08253 	 5.45764
139 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 3 	   	  	 8047.07 	 0.000865651 	 6.96595 	 6.87259
140 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 2 	   	  	 8047.16 	 0.00346952 	 27.9198 	 6.19084
141 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 2 	   	  	 8047.16 	 0.00108378 	 8.72135 	 7.65873
142 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 2 	   	  	 8047.16 	 0.00756258 	 60.8573 	 5.41198
143 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 2 	   	  	 8047.16 	 4.69291e-08 	 0.000377646 	 5.50977
144 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 1 	   	  	 8047.16 	 1.92195e-05 	 0.154662 	 6.14463
145 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 1 	   	  	 8047.16 	 4.48708e-07 	 0.00361083 	 6.19581
146 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 1 	   	  	 8047.16 	 2.46628e-06 	 0.0198465 	 6.20804
147 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 1 	   	  	 8047.16 	 1.08071e-09 	 8.69665e-06 	 5.5012
148 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 11 	 1 	   	  	 8047.16 	 6.80448e-08 	 0.000547567 	 4.67644
149 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 1 	 1 	   	  	 0 	 0 	 0 	 5.578
150 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 3 	   	  	 8047.38 	 1.01939e-13 	 8.20342e-10 	 4.66604
151 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 2 	   	  	 8854.08 	 9.22114e-10 	 8.16447e-06 	 27.4094
152 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 2 	   	  	 8854.08 	 6.88914e-10 	 6.0997e-06 	 38.3407
153 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 9 	 1 	   	  	 8854.08 	 5.07897e-10 	 4.49696e-06 	 36.7296
154 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 1 	   	  	 8854.08 	 2.31602e-10 	 2.05062e-06 	 35.9562
155 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 1 	   	  	 8854.08 	 7.19745e-11 	 6.37268e-07 	 27.5992
156 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 3 	 1 	   	  	 8854.08 	 1.25341e-22 	 1.10978e-18 	 13.3075
157 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 7 	 3 	   	  	 8854.2 	 6.04755e-16 	 5.35462e-12 	 33.4449
158 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5f)1  	 5 	 3 	   	  	 8854.2 	 8.0398e-16 	 7.1186e-12 	 24.6636
159 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 3 	 4 	   	  	 8900.23 	 2.67818e-15 	 2.38364e-11 	 11.7922
160 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 7 	   	  	 8900.27 	 0.000239511 	 2.13171 	 17.8036
161 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 7 	   	  	 8900.27 	 0.000140447 	 1.25002 	 19.5681
162 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 5 	 4 	   	  	 8900.27 	 0.000119906 	 1.0672 	 16.6471
163 	 1s 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1  (5f)1  	 7 	 2 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5f)1  	 7 	 6 	   	  	 8900.27 	 8.36151e-05 	 0.744197 	 22.0633
