Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
650 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 1.67875794828E+02 	 6.976e-13 	 1.1711e-10 	 7.61591
651 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 9.74386017030E+02 	 7.26827e-10 	 7.0821e-07 	 9.67698
652 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 9.74392234238E+02 	 8.93037e-11 	 8.70168e-08 	 10.0776
653 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 9.74561329621E+02 	 8.79579e-08 	 8.57204e-05 	 10.4965
654 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 9.74564297763E+02 	 8.82278e-08 	 8.59837e-05 	 10.1137
655 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 9.74792486497E+02 	 9.33132e-11 	 9.0961e-08 	 9.59108
656 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 9.74797305442E+02 	 1.47608e-10 	 1.43888e-07 	 9.93121
657 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 9.74800123399E+02 	 3.60684e-11 	 3.51595e-08 	 9.91695
658 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 6 	   	  	 1.02066261344E+03 	 1.99886e-05 	 0.0204016 	 9.64977
659 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 7 	   	  	 1.02066614321E+03 	 2.59561e-05 	 0.0264925 	 10.0284
660 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 5 	   	  	 1.02090306238E+03 	 2.61207e-06 	 0.00266667 	 10.1456
661 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 5 	   	  	 1.02097454614E+03 	 6.87846e-08 	 7.02273e-05 	 9.50587
662 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 6 	   	  	 1.02098352144E+03 	 7.60965e-07 	 0.000776933 	 9.71876
663 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 4 	   	  	 1.02109827867E+03 	 3.45988e-08 	 3.53288e-05 	 9.65679
664 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 4 	   	  	 1.02314840637E+03 	 1.86399e-05 	 0.0190714 	 9.56485
665 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 1.02318083916E+03 	 2.24084e-06 	 0.00229278 	 9.60334
666 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 3 	   	  	 1.02324403912E+03 	 3.9834e-05 	 0.0407599 	 9.77855
667 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 1.02331736031E+03 	 2.94744e-07 	 0.000301617 	 9.52197
668 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 1.02336566919E+03 	 7.89325e-07 	 0.000807768 	 9.36642
669 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 1.02339015813E+03 	 5.36434e-07 	 0.000548981 	 9.3942
670 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 2 	   	  	 1.02352928059E+03 	 2.36099e-06 	 0.00241654 	 9.48409
671 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 1.02353000459E+03 	 5.3959e-07 	 0.000552287 	 9.48351
672 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 1.02362683774E+03 	 1.23839e-09 	 1.26765e-06 	 9.76238
673 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 7 	 1 	   	  	 1.02364394739E+03 	 1.87369e-12 	 1.91799e-09 	 9.59506
674 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 1.02366253689E+03 	 1.06173e-09 	 1.08685e-06 	 9.56861
675 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)1 (5p)1  	 5 	 4 	   	  	 1.02392225278E+03 	 4.32845e-06 	 0.004432 	 9.87426
676 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 7 	   	  	 1.09852432650E+03 	 1.41877e-07 	 0.000155855 	 6.85052
677 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 7 	   	  	 1.09856109341E+03 	 1.86319e-07 	 0.000204683 	 6.85052
678 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 4 	   	  	 1.09859091638E+03 	 7.76744e-08 	 8.53324e-05 	 6.85052
679 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 6 	   	  	 1.09866193019E+03 	 1.01892e-07 	 0.000111945 	 6.85052
680 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 4 	   	  	 1.09870807242E+03 	 2.93495e-07 	 0.000322465 	 6.85052
681 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 6 	   	  	 1.09871773379E+03 	 4.58319e-08 	 5.03563e-05 	 6.85052
682 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 3 	   	  	 1.09898707946E+03 	 1.59129e-12 	 1.74881e-09 	 6.85052
683 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 5 	   	  	 1.09899480505E+03 	 1.14658e-10 	 1.26009e-07 	 6.85052
684 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 5 	   	  	 1.09901348904E+03 	 3.34264e-10 	 3.67361e-07 	 6.85052
685 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 4 	   	  	 1.09904605468E+03 	 1.18468e-08 	 1.30202e-05 	 6.85052
686 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 4 	   	  	 1.09904745017E+03 	 4.59174e-09 	 5.04654e-06 	 6.85052
687 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 3 	   	  	 1.09907102318E+03 	 3.68167e-08 	 4.04642e-05 	 6.85052
688 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 2 	   	  	 1.09910667139E+03 	 8.97356e-11 	 9.8629e-08 	 6.85052
689 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 3 	   	  	 1.09911658812E+03 	 3.82677e-10 	 4.20607e-07 	 6.85052
690 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 2 	   	  	 1.09920774339E+03 	 1.06274e-09 	 1.16817e-06 	 6.85052
691 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 3 	   	  	 1.09921285287E+03 	 1.00796e-09 	 1.10796e-06 	 6.85052
692 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 1 	 1 	   	  	 1.09921548241E+03 	 6.67052e-10 	 7.33234e-07 	 6.85052
693 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 2 	   	  	 1.09928514239E+03 	 1.99665e-12 	 2.19489e-09 	 6.85052
694 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 2 	   	  	 1.09929860522E+03 	 1.4524e-11 	 1.59662e-08 	 6.85052
695 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 3 	 1 	   	  	 1.09930522362E+03 	 1.73064e-10 	 1.9025e-07 	 6.85052
696 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 7 	 1 	   	  	 1.09934393767E+03 	 1.63834e-10 	 1.8011e-07 	 6.85052
697 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 9 	 1 	   	  	 1.09937208477E+03 	 6.99519e-14 	 7.69032e-11 	 6.85052
698 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1 (5p)1   	 5 	 1 	   	  	 1.09939460296E+03 	 4.59286e-12 	 5.04937e-09 	 6.85052
699 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5p)1        	 3 	 1 	   	  	 1.09987949241E+03 	 1.28754e-05 	 0.0141614 	 6.85052
700 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (5p)1        	 1 	 1 	   	  	 1.09988569659E+03 	 1.2892e-05 	 0.0141797 	 6.85052
701 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	  	  	 5p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 1 	 1 	   	  	 1.10495757060E+03 	 4.37961e-06 	 0.00483928 	 6.85052
702 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 6.72682675506E-03 	 2.27132e-23 	 1.52788e-25 	 13.5188
703 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 2.21676288960E-01 	 6.53143e-22 	 1.44786e-22 	 12.5058
704 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 2.26327462607E-01 	 6.61622e-22 	 1.49743e-22 	 13.9454
705 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 2.28974996794E-01 	 3.52705e-22 	 8.07606e-23 	 13.2729
706 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 4 	   	  	 1.42303653300E+02 	 1.41632e-10 	 2.01548e-08 	 37.6743
707 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 6 	   	  	 1.47244695632E+02 	 2.415e-07 	 3.55596e-05 	 7.56208
708 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 7 	   	  	 1.47247211493E+02 	 2.97905e-07 	 4.38657e-05 	 7.60386
709 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 5 	   	  	 1.47580247332E+02 	 6.75108e-09 	 9.96326e-07 	 7.60304
710 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 6 	   	  	 1.47586760723E+02 	 4.16957e-08 	 6.15373e-06 	 7.57564
711 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 4 	   	  	 1.47608758097E+02 	 1.23035e-08 	 1.8161e-06 	 7.64435
712 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 5 	   	  	 1.47613858842E+02 	 1.74537e-08 	 2.57641e-06 	 7.54349
713 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 4 	   	  	 1.67307290531E+02 	 3.18984e-07 	 5.33683e-05 	 7.63573
714 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 3 	   	  	 1.67311201400E+02 	 1.12088e-06 	 0.000187536 	 7.6287
715 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 1.67312973803E+02 	 4.24546e-08 	 7.10321e-06 	 7.61741
716 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 1.67596049266E+02 	 1.3072e-07 	 2.19082e-05 	 7.53028
717 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 1.67609185348E+02 	 1.76485e-07 	 2.95805e-05 	 7.55898
718 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 1 	   	  	 1.67633578030E+02 	 1.68426e-09 	 2.82339e-07 	 7.58555
719 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 2 	   	  	 1.67643550414E+02 	 4.13043e-07 	 6.9244e-05 	 7.56587
720 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 1.67646339535E+02 	 1.11541e-07 	 1.86994e-05 	 7.59092
721 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 1.67690906084E+02 	 2.54603e-09 	 4.26946e-07 	 7.61691
722 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 7 	 1 	   	  	 1.67692090698E+02 	 6.56137e-15 	 1.10029e-12 	 7.54473
723 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 1 	   	  	 1.67700849068E+02 	 8.12276e-10 	 1.36219e-07 	 7.62411
724 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 3 	   	  	 9.74211071271E+02 	 4.05776e-08 	 3.95311e-05 	 9.68518
725 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 3 	   	  	 9.74217288479E+02 	 4.35555e-08 	 4.24325e-05 	 10.0858
726 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 1 	 2 	   	  	 9.74386383862E+02 	 2.25625e-07 	 0.000219846 	 10.5047
727 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	   	  	 9.74389352004E+02 	 2.25878e-07 	 0.000220093 	 10.1219
728 	 2s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1 (5p)1  	 3 	 2 	  	  	 3s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)1 (5p)1  	 5 	 1 	   	  	 9.74617540738E+02 	 1.26374e-10 	 1.23166e-07 	 9.59928
